active_months_L5M,avg_L1M_value,avg_L3M_value,avg_L5M_items_log,avg_L5M_skus,avg_L5M_value,avg_gap_L5M,avg_items_per_cat_L3M,avg_items_per_cat_L5M,cancel_rate_L5M,cnt_L1M_orders,cnt_L3M_orders,cv_L5M_value,global_cancel_val_ratio,recency_days,spend_velocity,std_L1M_value,std_L3M_value,sum_L1M_items_log,sum_L1M_value,sum_L3M_items_log,sum_L3M_value,tenure_days,label,snapshot_date
3,0.0,233.915,38.34771617107455,16.75,258.0875,23.666666666666668,2.374266153793713,2.815403337713997,0.2499375156210947,0.0,2.0,0.7921712861790251,0.0145932263946176,65,0.0,0.0,333.13921782041814,0.0,0.0,63.146260657415965,467.83,225,0,2010-09-30
5,74.79,85.4675,12.607278700826376,5.714285714285714,75.6857142857143,21.5,2.0242578171022467,1.7374090885190536,0.142836737608913,1.0,4.0,0.5222944392416059,0.0020272099271277,15,0.65630210313862,0.0,27.177207821996728,8.941676305360163,74.79,61.04132548113457,341.87,188,1,2010-09-30
3,684.835,684.835,56.69914743487217,24.571428571428573,380.9957142857143,22.83333333333333,6.943413737972531,3.7104828346906062,0.142836737608913,2.0,2.0,0.9740857931701488,0.0222508964462351,6,3.0,406.26820113073086,406.26820113073086,206.0825886525756,1369.67,206.0825886525756,1369.67,295,0,2010-09-30
4,196.33,93.19,22.02698842119556,12.5,189.85,39.333333333333336,1.5992805434917012,2.1431962899164674,0.2499375156210947,1.0,2.0,0.7862984330321795,0.0166880936829187,16,3.160156669170512,0.0,145.86198682316103,19.68468153096453,196.33,19.68468153096453,186.38,259,1,2010-09-30
4,0.0,324.61,24.44766126639057,8.166666666666666,274.6116666666667,20.6,3.248438639590852,2.4155841000038545,0.333277787035494,0.0,2.0,1.1383267104192738,0.0158353486476612,36,0.0,0.0,7.622611101190963,0.0,0.0,65.6500219211702,649.22,300,0,2010-09-30
5,721.4,632.5625,70.26031822522535,28.33333333333333,627.6833333333333,26.4,4.803341229373761,4.70194976401461,0.333277787035494,2.0,4.0,0.8737454533243505,0.0079229460537847,7,1.710661001877285,144.8154687870049,477.396490307934,177.34073246029612,1442.8,298.4396778823874,2530.25,288,0,2010-09-30
4,817.1,655.33,26.049347110723488,9.0,414.826,34.5,4.373344444998196,3.148738111088382,0.1999600079984003,1.0,2.0,0.7121500849841083,0.0098202048580126,9,1.8702790960279552,0.0,228.7773279850956,46.6306454316822,817.1,76.76392123278683,1310.66,200,0,2010-09-30
2,647.1800000000001,535.5450000000001,75.03867265263037,33.0,535.5450000000001,44.0,5.058743601772223,5.058743601772223,0.0,1.0,2.0,0.2947939692118332,0.0072380475838689,8,1.812676805870655,0.0,157.87573103552046,79.54311248036495,647.1800000000001,150.07734530526074,1071.09,182,0,2010-09-30
5,120.92,158.9,11.07596850315758,3.2222222222222223,202.74444444444444,16.25,1.1159813980991715,1.1142345596182497,0.0,3.0,6.0,0.5062893154599195,0.0,16,1.1414726242920077,52.59729270599392,83.45026111403128,29.221712291855034,362.76,60.010023324924624,953.4,299,1,2010-09-30
3,192.07,192.07,16.12230564333803,9.333333333333334,211.8733333333333,63.0,1.9995001249687576,2.638127539091568,0.0,1.0,1.0,0.2567968412578746,0.0,14,3.0,0.0,0.0,12.891439638771155,192.07,12.891439638771155,192.07,295,0,2010-09-30
4,729.64,473.705,59.18580802915316,23.75,332.645,46.0,4.844512297514762,3.7720111935824434,0.0,1.0,2.0,0.7989963687883873,0.0,9,2.31042526466894,0.0,361.94674808595806,123.72674916303386,729.64,167.08418612798022,947.41,211,0,2010-09-30
2,0.0,0.0,9.930544892739745,2.5,193.86,44.0,0.0,0.999375530742689,0.0,0.0,0.0,0.0564632028761212,0.0,93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230,1,2010-09-30
5,149.9,203.545,34.03817628688145,31.3,174.95,15.22222222222222,4.194843457521431,4.310076500122759,0.0,1.0,4.0,0.4964112618790505,0.0,0,0.5523348645262718,0.0,104.79574943670184,25.22748924240127,149.9,128.93257794606805,814.1800000000001,196,1,2010-09-30
3,336.2,250.056,32.65593708830814,14.6,250.056,16.25,2.6880276755615133,2.6880276755615133,0.1999600079984003,1.0,5.0,1.0608523999187764,0.0117379148878653,2,0.8066992993569441,0.0,265.2735685664895,22.02648733711186,336.2,163.27968544154072,1250.28,67,0,2010-09-30
3,39.0,107.25,12.788774788257976,5.333333333333333,104.0,55.5,1.9992502915486607,2.1657504025949925,0.0,1.0,2.0,0.6584720280914875,0.0,16,0.5454545454545454,0.0,96.52007563196372,4.795790545596741,39.0,26.376848000782072,214.5,233,0,2010-09-30
3,445.55,310.825,31.460290610018056,12.75,233.035,29.33333333333333,2.721586601451703,2.5030591194664598,0.0,1.0,2.0,0.7554222453671945,0.0,4,2.150164883777045,0.0,190.5299221907152,56.2575623726092,445.55,76.68351238113554,621.65,302,0,2010-09-30
5,164.32,386.93666666666667,56.43647547929743,33.4,397.15,31.5,4.277136340089901,4.832618890671785,0.0,1.0,3.0,0.4609221450858193,0.0,7,0.4246689811424781,0.0,255.9532012562713,34.511263641375706,164.32,162.8112452517388,1160.81,231,0,2010-09-30
2,0.0,172.175,18.045855520995037,11.5,172.175,32.0,4.3980709105555205,4.3980709105555205,0.0,0.0,2.0,0.3143819353442419,0.0,59,0.0,0.0,54.12902409983021,0.0,0.0,36.09171104199007,344.35,91,0,2010-09-30
4,0.0,139.48000000000002,23.388307475932063,9.5,144.5225,30.33333333333333,1.7996400719856027,1.7330145035815363,0.0,0.0,2.0,0.1648509502318896,0.0,51,0.0,0.0,2.9981327522309376,0.0,0.0,40.557316619099225,278.96000000000004,142,1,2010-09-30
3,0.0,131.3,24.246779120291663,11.4,173.89600000000002,25.5,1.8328612730795075,2.499275339338932,0.3999200159968006,0.0,2.0,0.951798699168234,0.0116666604938304,44,0.0,0.0,198.69700551341987,0.0,0.0,33.53045588532201,262.6,302,0,2010-09-30
2,1288.72,1197.125,45.7969461888876,13.5,1197.125,38.0,2.4162306348928517,2.4162306348928517,0.0,1.0,2.0,0.1082048934243878,0.0,10,1.6147687167171347,0.0,129.53489124556367,40.874434697084574,1288.72,91.5938923777752,2394.25,204,1,2010-09-30
5,55.52,94.73111111111112,12.472567867641995,7.272727272727272,105.90818181818182,13.7,2.156188177856222,2.1536308695192723,0.4545041359876375,5.0,9.0,1.709290167285247,0.0730176782109118,2,0.9767998311008936,174.08364943325375,178.71051532047886,12.032135838270609,277.6,89.03826010117174,852.58,291,1,2010-09-30
4,152.608,170.3322222222222,16.832292078167963,8.529411764705882,166.96058823529413,8.875,2.230576558226672,2.116792815515494,0.2941003470384095,5.0,9.0,1.4567485865415502,0.0182967223082363,1,1.4932387034488157,155.55238770266433,269.034172726151,85.63153485999706,763.04,169.99599240834823,1532.99,298,1,2010-09-30
4,268.59000000000003,295.57857142857137,17.115498551731935,6.0,318.207,13.22222222222222,3.9962179606643096,4.546178459221938,0.2999700029997,5.0,7.0,0.8054142274273857,0.013317742737179,9,1.9471979894154323,264.25137747985343,308.3071694175886,66.44197807932211,1342.95,96.06423135962496,2069.05,128,0,2010-09-30
5,429.51,364.90333333333336,29.266693480470376,12.166666666666666,272.01,22.8,4.220926330119125,3.626406214590421,0.166638893517747,1.0,3.0,0.7593665205870967,0.0301349835790773,22,1.1770514565501364,0.0,63.298309877384014,40.99907517734495,429.51,106.99589415332356,1094.71,286,1,2010-09-30
2,0.0,0.0,27.771103167379845,17.25,274.225,9.0,0.0,3.018087852217722,0.4998750312421894,0.0,0.0,1.3734485341838123,0.0611966566086887,98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,268,0,2010-09-30
4,53.1,49.05,3.455394185486744,1.0,50.7,27.25,0.9990009990009991,0.9990009990009991,0.0,1.0,2.0,0.1236930926038946,0.0,27,1.6238532110091746,0.0,5.727564927611039,2.9444389791664403,53.1,6.555356891810664,98.1,161,0,2010-09-30
4,837.26,888.35,72.11790623186326,26.5,737.545,41.0,5.189667360348764,3.8723723355772655,0.2499375156210947,1.0,2.0,0.7044404302700003,0.0068126960235929,6,1.4137333258287836,0.0,72.25217090164146,92.6282977404034,837.26,185.6890325815893,1776.7,303,0,2010-09-30
4,315.42,328.13,55.66720763842657,23.5,356.02000000000004,43.333333333333336,5.023839021248486,3.994381964177398,0.0,1.0,2.0,0.1058382126946402,0.0170706123453609,0,1.4418980282205225,0.0,17.97465437776203,56.52438852434682,315.42,103.89981261106652,656.26,303,0,2010-09-30
5,379.6125,368.9041666666667,19.02646188825829,6.2,335.906,7.2105263157894735,1.750498106439463,1.6958424853322065,0.2499875006249687,4.0,12.0,0.9584858377586128,0.0106443673474139,9,1.0290274122683172,329.7904883786069,279.7931526050932,62.82968937681021,1518.45,237.75402619073327,4426.85,300,1,2010-09-30
3,0.0,320.45500000000004,30.547497494987898,12.833333333333334,272.62833333333333,22.4,2.749541743042826,2.636108358604004,0.166638893517747,0.0,2.0,0.6062720942422003,0.0103228143515365,37,0.0,0.0,29.606560928280768,0.0,0.0,88.4924712731017,640.9100000000001,293,1,2010-09-30
4,457.3,439.05,46.01257795420477,18.5,408.5525,39.66666666666666,3.5992051777097718,4.049047186031597,0.0,1.0,2.0,0.0940960703753109,0.0,24,1.562350529552443,0.0,25.809397513308983,56.18668312988413,457.3,86.42665693922025,878.1,295,0,2010-09-30
4,0.0,214.865,26.90114210861208,11.857142857142858,245.84,16.166666666666668,2.8320563142289235,3.0632165056997533,0.285673475217826,0.0,2.0,0.73346699033991,0.0697566169598835,50,0.0,0.0,315.1079949001612,0.0,0.0,36.19982006724729,429.73,228,1,2010-09-30
4,312.24,330.46,28.390056872793377,9.666666666666666,255.60666666666663,24.0,1.810769324222141,2.005031532603772,0.166638893517747,1.0,3.0,0.5217763244597731,0.0014078312584716,22,0.9448647340071415,0.0,34.08255272129713,31.549724811083475,312.24,95.0330088973369,991.38,168,0,2010-09-30
4,419.06,550.165,154.81469567586987,95.0,720.3025,42.0,8.66782429214178,10.344373759614015,0.0,1.0,2.0,0.5408081968509723,0.0030019604803243,11,1.142548144647515,0.0,185.4104690949246,96.00824014054017,419.06,249.7885803394302,1100.33,193,0,2010-09-30
5,129.12166666666667,132.53428571428572,14.80715191619422,7.95,127.5705,7.684210526315789,2.2883196381011497,2.3040723266745484,0.2499875006249687,6.0,14.0,0.9138725298264344,0.0349068256269802,2,1.2526084894474745,104.93324762279433,109.79771916604614,93.43440303153264,774.73,208.16494846979492,1855.48,301,1,2010-09-30
2,69.15,209.875,38.327268298050015,32.0,209.875,52.0,4.415975827080263,4.415975827080263,0.0,1.0,2.0,0.9482513654012552,0.0,8,0.4942227516378797,0.0,199.01520356495385,7.912056888179006,69.15,76.65453659610003,419.75,60,0,2010-09-30
2,68.03,129.375,24.19344470986041,10.5,129.375,9.333333333333334,2.524182919438201,2.524182919438201,0.4998750312421894,2.0,4.0,1.483085495242492,0.059808764563852,14,0.7887536231884058,134.39271483231522,191.87566903249268,19.18097534420012,136.06,96.77377883944165,517.5,42,0,2010-09-30
4,0.0,225.544,42.58085830632916,19.22222222222222,392.40777777777777,10.5,2.432517157171572,3.0090382736966954,0.2221975336073769,0.0,5.0,1.0610191447303028,0.0042191917567508,52,0.0,0.0,270.5234955230322,0.0,0.0,112.79308030483074,1127.72,248,1,2010-09-30
5,122.7,135.16,14.411171217045071,7.5,137.5975,20.428571428571427,2.124281523322318,2.0878104147301864,0.0,1.0,4.0,0.4730233873261399,0.0,1,0.6808597218111867,0.0,59.07856238377279,14.417200128035384,122.7,53.572383825920106,540.64,297,1,2010-09-30
3,106.0,126.507,15.848856820614476,7.9,126.507,9.22222222222222,2.1692203167981257,2.1692203167981257,0.2999700029997,5.0,10.0,0.8156250574376394,0.0476523501341116,2,1.256847447176836,124.0099743972234,103.18309476632088,73.51146834448173,530.0,158.48856820614478,1265.07,85,1,2010-09-30
2,0.0,0.0,16.42436510030367,8.333333333333334,164.51,23.5,0.0,1.7610823210023323,0.3332222592469177,0.0,0.0,1.7337328663711074,0.0150067709121139,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155,0,2010-09-30
5,308.56,226.95,23.771696863211822,21.5,225.31125,19.714285714285715,5.323385563400654,5.5983389057181,0.0,1.0,4.0,0.396467507856614,0.0103785198647508,11,1.0196959682749505,0.0,87.03454716375562,29.389698162730525,308.56,87.92371479543048,907.8,294,1,2010-09-30
4,134.6,118.33428571428573,9.879878047395035,4.666666666666667,144.1377777777778,13.0,1.9630812291931656,1.897057123622402,0.4443950672147539,3.0,7.0,1.5094379632370691,0.0572327180555519,2,1.4624429582055678,197.64111414379343,190.54641882903863,29.194173366410787,403.8,54.65080405757965,828.34,223,1,2010-09-30
2,0.0,201.6,4.886262144008658,1.0,201.6,31.0,0.9990009990009991,0.9990009990009991,0.0,0.0,1.0,0.0,0.0,77,0.0,0.0,0.0,0.0,0.0,4.976733742420574,201.6,108,0,2010-09-30
3,0.0,136.97,34.349439693920296,19.0,198.34,44.5,3.4991252186953257,3.2137016452928613,0.0,0.0,1.0,0.2741371362533049,0.0,48,0.0,0.0,0.0,0.0,0.0,28.52180883866973,136.97,214,1,2010-09-30
5,276.41,310.27058823529416,44.04536181281367,24.416666666666668,306.9158333333333,5.391304347826087,3.5620830755066044,3.60202756408654,0.2083246531394525,5.0,17.0,1.2431915610710491,0.0195972051079133,13,0.7860596064156523,372.9601710638818,385.9804229081863,155.53393468491296,1382.05,754.2692057119315,5274.6,302,1,2010-09-30
5,171.38,144.31666666666666,43.02923668202029,27.666666666666668,199.505,24.2,5.381839044069085,5.039800457890281,0.0,1.0,3.0,0.3267562599967286,0.0,23,1.1875274281094814,0.0,23.49106709652274,37.03469226566048,171.38,101.38000701663287,432.95,296,1,2010-09-30
4,420.97,435.5233333333333,26.77058003685957,12.428571428571429,342.4842857142857,23.166666666666668,2.6383366931140624,2.4268623187801244,0.285673475217826,1.0,3.0,0.7726786027373848,0.0053297112730936,8,0.9665842626112648,0.0,78.73530360221729,22.40848008903488,420.97,85.18395205733323,1306.57,296,0,2010-09-30
2,0.0,0.0,41.49659182073605,13.0,220.57,24.0,0.0,2.023249938339684,0.3332222592469177,0.0,0.0,0.9090771925645308,0.0147251954229184,95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303,0,2010-09-30
3,88.5,88.5,8.559088925835395,5.333333333333333,157.31333333333333,65.0,0.9990009990009991,1.5549041250731968,0.0,1.0,1.0,0.4309466771699737,0.0,14,3.0,0.0,0.0,3.4339872044851463,88.5,3.4339872044851463,88.5,298,0,2010-09-30
4,164.35000000000002,409.54,58.994901717593415,38.25,435.47,33.0,4.486136788018904,4.836661251163051,0.0,1.0,3.0,0.4415099085248168,0.0005553698812996,17,0.4013039019387606,0.0,226.747476942964,23.34597302855964,164.35000000000002,161.9670501197271,1228.62,212,0,2010-09-30
2,77.43333333333334,86.125,11.2567590079863,9.0,86.125,16.333333333333332,3.0486844612224697,3.0486844612224697,0.2499375156210947,3.0,4.0,0.7924705024112357,0.0415912043644335,11,2.0229317851959365,80.83500005154534,68.25231449067009,34.23417683688618,232.3,45.0270360319452,344.5,60,1,2010-09-30
4,201.6,476.6,11.989817824077292,2.5,458.25,35.666666666666664,2.6640026640026644,2.4975024975024978,0.0,1.0,3.0,0.6172102508580734,0.0,28,0.4229962232480067,0.0,343.4748899119119,4.976733742420574,201.6,38.00580381146802,1429.8,231,1,2010-09-30
3,425.91,425.91,40.382213528894574,27.666666666666668,299.74,25.2,3.666166737643863,3.766344265977892,0.166638893517747,2.0,2.0,1.4242386422479585,0.18280699426847,18,3.0,113.1370849898476,113.1370849898476,103.113238758418,851.82,103.113238758418,851.82,263,0,2010-09-30
3,0.0,209.05,29.574093704551014,14.666666666666666,242.83666666666667,25.5,3.748688015402446,4.165375447742262,0.0,0.0,2.0,0.4702149316069791,0.0,41,0.0,0.0,138.66363979068197,0.0,0.0,47.38817490421664,418.1,92,0,2010-09-30
4,0.0,124.48333333333332,18.457787772270308,9.833333333333334,182.28,16.8,1.84950099040011,2.1604925996743183,0.333277787035494,0.0,3.0,1.3847010779122175,0.0514941052626711,49,0.0,0.0,158.4014230786243,0.0,0.0,37.66274787612393,373.45,225,1,2010-09-30
4,0.0,541.585,33.465949592304675,19.714285714285715,400.8471428571429,15.5,3.5965842641322574,3.804254270297698,0.285673475217826,0.0,4.0,1.0882365030793566,0.0363802988993213,43,0.0,0.0,509.5552687393194,0.0,0.0,187.3210870269409,2166.34,293,1,2010-09-30
2,0.0,971.09,71.40465585647515,41.0,971.09,27.0,6.477905689979356,6.477905689979356,0.0,0.0,2.0,0.0989274200790701,0.0,36,0.0,0.0,96.06752729200431,0.0,0.0,142.8093117129503,1942.18,300,0,2010-09-30
5,1139.78,878.8016666666666,31.38286728955729,7.466666666666667,748.4156666666667,5.0344827586206895,2.051987782401582,2.1207642460696525,0.1333288890370321,5.0,12.0,1.4593073758890396,0.0316528868592482,0,1.6212133568249187,988.6863719097174,864.6525354239999,178.23141446368373,5698.9,422.2506363764492,10545.62,300,1,2010-09-30
3,316.39000000000004,237.765,26.848393313418292,11.333333333333334,251.6266666666667,48.5,3.1237193200450517,2.8918877264805407,0.0,1.0,2.0,0.3267091090912219,0.0,7,1.996025487350956,0.0,111.19254134158464,23.931111300438392,316.39000000000004,43.850731095785655,475.53,189,0,2010-09-30
4,686.37,484.726,55.163531915273744,23.666666666666668,498.2466666666666,12.0,3.7743553356049424,3.5331602140268408,0.1110987668036884,1.0,5.0,0.4761561775788028,0.0035440993827103,30,0.8495975045695919,0.0,289.6091946572139,67.73995653464031,686.37,278.12445672778256,2423.63,203,1,2010-09-30
2,45.27333333333333,78.94749999999999,10.692990749723034,6.0,78.94749999999999,11.0,1.9324361716129947,1.9324361716129947,0.4998750312421894,3.0,4.0,1.1925775962396927,0.0078544476595316,17,1.2902878495202508,80.58077707079606,94.15221235672938,19.70588373861513,135.82,42.771962998892135,315.79,50,0,2010-09-30
4,0.0,148.9,43.87689547141366,29.6,251.534,23.25,6.827394531493166,5.565463320887796,0.0,0.0,2.0,0.6499509132206702,0.0,43,0.0,0.0,14.9906637611548,0.0,0.0,40.55621780042138,297.8,136,0,2010-09-30
4,210.68,187.46666666666667,24.465154991578647,11.75,200.085,34.333333333333336,3.887348810316825,4.08178951510183,0.0,1.0,3.0,0.1529394946415314,0.0,22,1.1238264580369843,0.0,21.19675761368548,25.184862411306653,210.68,68.9639938070604,562.4,295,1,2010-09-30
2,0.0,0.0,17.543326256067143,8.666666666666666,203.5233333333333,27.5,0.0,2.693428775262199,0.3332222592469177,0.0,0.0,0.9295412705985214,0.0158227679508503,92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182,1,2010-09-30
3,472.82,472.82,55.65605711548836,31.33333333333333,365.06,66.5,7.284673618054564,4.469594375065344,0.0,1.0,1.0,0.2821247887677978,0.0,8,3.0,0.0,0.0,81.91602245734796,472.82,81.91602245734796,472.82,289,1,2010-09-30
5,350.8533333333334,426.25428571428574,24.031339199129143,9.461538461538462,350.75307692307695,11.666666666666666,2.879909643180494,2.3618157681384644,0.1538343204368894,3.0,7.0,0.6921557473168779,0.01246673534651,0,1.058281776806601,363.1008241980915,252.18210951989587,64.34483604549497,1052.5600000000002,170.98389795538662,2983.78,303,1,2010-09-30
3,127.388,159.89333333333337,20.50157994497917,10.285714285714286,182.50142857142856,16.333333333333332,2.457402678957968,2.5348308848176875,0.285673475217826,5.0,6.0,0.937048456991597,0.0014790868162148,8,1.9917653435623743,174.8633437001592,175.50308073269446,86.14438360437495,636.9399999999999,112.7478702505082,959.36,288,1,2010-09-30
2,0.0,0.0,47.01945767289087,17.0,556.2025,9.333333333333334,0.0,2.3498505182654115,0.0,0.0,0.0,0.6831032772888734,0.0,98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,217,0,2010-09-30
4,215.70666666666668,213.51428571428573,11.07242742909628,4.636363636363637,182.12727272727275,11.7,1.5543227077503867,1.4433798220322636,0.2727024815925825,3.0,7.0,1.022983674406133,0.0205101755872438,4,1.2989160979526293,287.1777862811352,212.98480500238688,40.62275250588869,647.12,94.13946703295504,1494.6,302,1,2010-09-30
3,0.0,120.55,18.51108716346861,9.0,234.46,24.666666666666668,0.9996667777407532,1.7732727025553292,0.2499375156210947,0.0,1.0,0.9292261903457704,0.0084056625618133,56,0.0,0.0,0.0,0.0,0.0,6.9957661563048505,120.55,130,0,2010-09-30
4,145.75,72.8575,12.493237231468733,11.4,87.902,29.75,1.9869080269617707,2.389366453563018,0.1999600079984003,1.0,4.0,0.7894193277761592,0.0090627105370254,18,1.500360292351508,0.0,70.08195363287186,21.8184313924484,145.75,42.41590540886446,291.43,298,0,2010-09-30
5,565.124,657.342,24.182274628874435,8.461538461538462,610.5642307692308,5.76,2.5535625857227577,2.41960592254146,0.192300296142456,5.0,15.0,1.5040288493953071,0.0488482303404162,3,0.8597107746043917,238.67789901874036,893.7655596423803,108.76888969008102,2825.62,395.4394001988843,9860.13,296,1,2010-09-30
